BBL,ENERGY STAR Score,Calendar Year,Emisiones DOB,ranking
3050800007,30.0,2023,606.7,31982
3050850083,88.0,2023,729.9,20722
1021360111,100.0,2023,108.1,1484
3050630023,41.0,2023,260.0,20848
3050630017,57.0,2023,221.7,15002
1021750092,75.0,2023,199.8,9468
1021290030,52.0,2023,267.5,18989
1020880080,100.0,2023,0.0,1
1020010058,100.0,2023,69.3,877
1021220021,88.0,2023,212.6,7195
1020530024,64.0,2023,159.6,9836
1021160011,83.0,2023,176.7,6709
1021340100,70.0,2023,234.0,12562
1021340110,74.0,2023,197.5,9562
1020530020,74.0,2023,153.1,7554
3053990001,21.0,2023,197.4,19758
3020750001,45.0,2023,149.5,12892
3067170051,68.0,2023,152.5,8731
3067260001,89.0,2023,140.5,4355
3007500048,28.0,2023,194.0,18518
5000150001,33.0,2023,279.7,23292
3051200008,79.0,2023,156.5,6728
3012000052,69.0,2023,227.3,12396
3075500019,45.0,2023,153.7,13138
3075500068,23.0,2023,159.6,16809
1020700043,36.0,2023,285.3,23097
1010390057,73.0,2023,145.6,7468
3050990021,73.0,2023,341.6,17178
3050990139,73.0,2023,345.8,17323
3050810058,9.0,2023,410.6,30833
3051000068,35.0,2023,455.8,29248
3067120056,69.0,2023,256.4,14092
3048687501,70.0,2023,246.2,13292
1020880051,91.0,2023,465.3,15224
3011717503,90.0,2023,111.2,3479
3050640087,100.0,2023,246.7,5312
1008480023,60.0,2023,223.1,14401
1008320034,46.0,2023,278.9,20943
4033340292,44.0,2023,280.7,21432
1018870040,100.0,2023,108.3,1489
3063340001,7.0,2023,213.8,22607
4099377501,55.0,2023,153.0,11250
3072997502,100.0,2023,42.8,421
4032340183,,2023,4.1,
4032340173,98.0,2023,116.4,2475
3069330055,100.0,2023,637.3,14038
1007620033,73.0,2023,1181.1,28562
1012747503,,2023,2867.5,
3023130013,78.0,2023,337.0,15422
1018250063,1.0,2023,511.6,33286
2033210038,86.0,2023,202.3,7160
1018250045,3.0,2023,418.7,31542
1021150021,73.0,2023,194.7,9671
1004070047,34.0,2023,206.4,18522
2025990146,100.0,2023,40.9,388
3053020021,,2023,10.1,
3046200047,,2023,0.0,
2030290011,,2023,0.0,
3066950048,,2023,0.0,
5070890017,,2023,0.0,
5011510027,,2023,59.4,
3002380001,77.0,2023,495.4,20747
1002180002,,2023,90.6,
1008487503,1.0,2023,801.6,35236
1009180035,80.0,2023,219.0,9271
1005480024,99.0,2023,228.6,5691
1018477508,,2023,95.6,
1013437504,50.0,2023,182.7,13980
4026620018,36.0,2023,550.4,30708
1007190029,29.0,2023,172.9,16881
2022910101,50.0,2023,552.0,28620
3065080006,60.0,2023,683.4,28325
3058610043,47.0,2023,271.2,20319
3007460039,97.0,2023,594.9,15881
1005590055,48.0,2023,612.4,29785
3037660024,100.0,2023,69.1,875
3037837501,50.0,2023,880.1,31704
3037820140,57.0,2023,430.5,24611
3037820130,13.0,2023,425.3,30821
3037997501,82.0,2023,269.4,11104
2029527501,96.0,2023,220.6,5988
2025070015,82.0,2023,131.4,5295
1014970005,66.0,2023,199.4,11561
1008180059,,2023,149.2,
1011997502,85.0,2023,190.7,6898
1008580032,,2023,182.8,
1005750072,76.0,2023,125.5,6201
1008750025,72.0,2023,146.2,7675
1012250023,100.0,2023,58.5,699
1018767501,93.0,2023,131.5,3507
1011960035,49.0,2023,155.3,12461
1007660023,100.0,2023,61.5,747
1011660058,61.0,2023,187.0,11943
1012060032,100.0,2023,52.3,585
1018930006,100.0,2023,52.3,585
1007620014,,2023,169.5,
1011820012,69.0,2023,231.1,12648
1019760013,86.0,2023,115.3,4177
1005220004,,2023,149.7,
1015070021,97.0,2023,212.5,5515
4030870002,79.0,2023,348.0,15522
2029340015,100.0,2023,217.7,4366
1000670001,70.0,2023,8279.6,32187
3001077501,87.0,2023,1058.0,23776
1001247502,83.0,2023,2131.5,27655
1018950038,49.0,2023,570.4,29075
1018877501,52.0,2023,634.1,29385
1005760022,31.0,2023,312.7,25247
3063160043,22.0,2023,258.6,23637
3061110040,88.0,2023,177.3,5752
1008910023,98.0,2023,184.7,4357
1015457502,70.0,2023,170.5,9122
1012060023,70.0,2023,294.7,15837
3011700001,100.0,2023,364.5,8879
4012660001,73.0,2023,738.1,25663
1012370005,81.0,2023,194.8,7883
3054170058,59.0,2023,384.1,22758
5005797501,66.0,2023,872.4,28751
4162300039,100.0,2023,65.4,824
4023490029,72.0,2023,70.8,5528
4000767509,27.0,2023,585.4,32046
3019727504,78.0,2023,221.0,9856
2038410001,,2023,175.4,
4020930245,,2023,48.6,
3031377501,,2023,144.4,
1008060076,25.0,2023,3925.0,36227
3012050022,86.0,2023,166.5,5726
3011877501,90.0,2023,89.8,3036
1004730010,66.0,2023,298.3,17195
3042340012,49.0,2023,195.6,14997
3036750025,97.0,2023,127.6,2849
2027840010,35.0,2023,411.5,28144
2025040105,33.0,2023,357.5,26795
3041560006,22.0,2023,170.5,17681
2026037501,63.0,2023,319.8,19135
2025140050,73.0,2023,224.2,11224
3019140046,,2023,137.5,
2037160036,15.0,2023,313.9,27279
3065040001,4.0,2023,561.0,33576
3007630034,,2023,76.3,
3001520006,,2023,570.9,
3020190080,99.0,2023,260.1,6843
3005020025,,2023,717.9,
2032530051,19.0,2023,518.9,31954
2031710001,2.0,2023,230.3,24263
2025060033,46.0,2023,160.2,13328
2031290001,78.0,2023,136.6,6211
1020350001,65.0,2023,2248.0,32069
2025060121,39.0,2023,266.5,21584
3050660039,49.0,2023,559.7,28917
2031290004,40.0,2023,208.7,17628
2031340009,7.0,2023,212.9,22549
2032870043,100.0,2023,91.3,1224
2028790170,1.0,2023,429.6,31953
2025290063,100.0,2023,123.4,1762
2028220019,62.0,2023,2002.3,32401
2032530054,100.0,2023,114.5,1594
2029470040,22.0,2023,152.9,16542
3030050001,100.0,2023,62.9,772
3038350001,24.0,2023,207.5,20118
3017370001,54.0,2023,1035.5,31896
3050640040,35.0,2023,476.9,29622
3050660031,63.0,2023,505.9,25039
2027610193,,2023,63.9,
2027360208,,2023,28.8,
3016620012,12.0,2023,219.7,22414
1021220105,61.0,2023,387.0,22363
1021220130,87.0,2023,198.0,6768
3014230024,71.0,2023,534.7,23444
3065960050,100.0,2023,52.0,578
3037370001,42.0,2023,981.1,33201
3037690001,13.0,2023,1162.6,35626
2036420030,4.0,2023,1607.9,36361
2036420001,100.0,2023,335.7,8086
2026690080,100.0,2023,191.6,3527
1020310003,9.0,2023,637.5,33909
1011047501,12.0,2023,826.0,34795
3018127505,95.0,2023,108.5,2714
3027607502,86.0,2023,498.7,17663
5012080017,,2023,111.8,
1020830008,51.0,2023,246.1,17901
2028430074,100.0,2023,90.8,1221
2031430150,98.0,2023,142.8,3083
2037380027,73.0,2023,265.0,13482
3011490065,92.0,2023,178.3,5095
3012060005,86.0,2023,217.2,7792
3043750001,100.0,2023,443.0,10713
3070510033,99.0,2023,554.2,14533
3070520034,53.0,2023,2290.9,33920
3070500001,29.0,2023,2332.3,35774
3070110011,2.0,2023,927.2,35585
3000557502,58.0,2023,170.7,11612
3000557501,65.0,2023,211.7,12528
3003957503,98.0,2023,438.9,12490
1005077503,,2023,61.2,
2026680057,,2023,226.5,
3019797503,100.0,2023,135.5,2025
3010510033,94.0,2023,301.9,9403
3009970047,,2023,48.4,
1012997501,36.0,2023,714.8,32344
2039970046,100.0,2023,42.0,408
3012800029,100.0,2023,0.0,1
3021427501,94.0,2023,93.6,2559
3023150014,86.0,2023,199.0,7017
4018330215,,2023,518.1,
4013527501,98.0,2023,191.8,4613
1015630020,57.0,2023,283.0,18690
1018450014,90.0,2023,127.8,3836
3056087501,12.0,2023,202.5,21211
4050507504,71.0,2023,119.2,6934
4050037502,87.0,2023,112.4,3927
1014537502,36.0,2023,270.5,22309
1006300012,57.0,2023,364.9,22575
3065637501,97.0,2023,64.4,1755
1008830014,61.0,2023,318.4,19591
1008620026,84.0,2023,241.3,9328
1008610047,86.0,2023,356.6,13617
1007850073,90.0,2023,103.6,3319
1008280009,86.0,2023,528.4,18288
1008590024,90.0,2023,460.2,15428
1009980024,45.0,2023,425.7,26931
3023680001,100.0,2023,125.2,1801
4017027501,93.0,2023,96.5,2735
4034927501,94.0,2023,159.8,4127
3002297501,82.0,2023,217.2,8721
3002197501,65.0,2023,485.5,24087
3060500007,86.0,2023,153.4,5256
4032587503,100.0,2023,71.9,921
2023650035,,2023,16.5,
4001150187,,2023,163.4,
1017857503,29.0,2023,745.3,33243
3006640037,90.0,2023,146.5,4373
1003437502,,2023,400.9,
4010680001,,2023,933.7,
4004730559,,2023,805.0,
3006120099,58.0,2023,1199.8,31758
4004400001,,2023,584.2,
2037110040,100.0,2023,29.2,244
3064900005,,2023,0.0,
3064900001,,2023,0.0,
1020720030,90.0,2023,227.2,7393
4004477501,,2023,287.3,
1007050039,76.0,2023,14274.6,31109
4000817502,33.0,2023,132.4,13912
1009340020,95.0,2023,458.8,13885
1006340047,45.0,2023,241.3,18868
1015600031,99.0,2023,218.6,5344
1014970041,100.0,2023,171.6,2897
1013970033,31.0,2023,780.3,33278
1011717509,70.0,2023,2510.5,31342
1000417503,,2023,0.0,
1008257502,37.0,2023,500.2,29804
3000457502,78.0,2023,891.5,25574
4007680025,,2023,63.2,
3054640024,,2023,61.7,
3004070052,,2023,106.9,
5079870001,,2023,58.9,
4093300018,,2023,159.1,
3012000027,,2023,63.4,
4038040164,,2023,84.5,
4091310045,,2023,124.7,
1020140021,,2023,143.9,
3005720001,,2023,323.7,
3030840001,,2023,85.1,
1008500028,,2023,0.0,
1002320012,,2023,85.1,
3017690072,,2023,85.4,
1012790028,1.0,2023,3754.7,36878
1008320049,47.0,2023,732.3,31144
2028570051,,2023,0.0,
3045157501,,2023,205.0,
3045167501,,2023,90.7,
1014090021,78.0,2023,343.1,15653
1013740069,65.0,2023,939.1,29327
1014247501,52.0,2023,1230.4,32762
1013657501,27.0,2023,1269.7,35108
1018880036,60.0,2023,373.7,22142
1008460071,1.0,2023,630.7,34388
4022380001,51.0,2023,879.1,31564
1016177501,3.0,2023,725.8,34780
4098360022,59.0,2023,636.2,28030
1009050006,89.0,2023,540.5,17526
1013417501,63.0,2023,502.5,24953
1012290061,92.0,2023,504.7,15818
1011840028,55.0,2023,739.5,29892
1018690001,51.0,2023,547.8,28394
1014080071,52.0,2023,588.8,28796
1021770234,100.0,2023,434.1,10516
2059037501,1.0,2023,789.9,35184
1011140061,97.0,2023,584.6,15719
4157520001,99.0,2023,494.2,13456
3068670036,,2023,0.0,
1015717501,8.0,2023,1081.7,35718
1010090044,57.0,2023,1029.1,31405
1009970010,51.0,2023,3900.9,34592
1010037501,76.0,2023,3126.5,30244
1001367505,35.0,2023,725.3,32549
1012910038,42.0,2023,1834.9,34685
1009947502,71.0,2023,1910.4,30598
5028710001,96.0,2023,1190.4,21509
2042050003,,2023,0.0,
1000430001,86.0,2023,1271.2,24989
2042260007,49.0,2023,240.0,17951
4045740041,86.0,2023,585.7,19358
4045740061,87.0,2023,597.3,19166
4045740071,39.0,2023,879.1,33074
1021800192,50.0,2023,557.6,28703
3065630036,55.0,2023,173.9,12401
2023700052,90.0,2023,134.8,4054
4050437501,1.0,2023,802.4,35239
1008320039,44.0,2023,235.2,18669
2028800009,55.0,2023,492.3,26622
2027037501,65.0,2023,1035.6,29918
3065980042,84.0,2023,303.4,12071
3051720023,75.0,2023,382.1,18041
3050450078,100.0,2023,130.0,1902
3050420089,80.0,2023,285.1,12388
4101020010,65.0,2023,272.4,16045
3050870017,75.0,2023,189.4,8956
3012760023,82.0,2023,257.6,10584
3030527501,98.0,2023,118.6,2527
3000550020,,2023,12.8,
2030570011,,2023,0.0,
2026100012,,2023,0.0,
3000420024,91.0,2023,216.9,6786
3075840006,96.0,2023,134.1,3149
3067380040,60.0,2023,239.4,15392
3067000009,100.0,2023,32.9,284
3051540024,52.0,2023,185.9,13808
3072610098,87.0,2023,149.8,4957
3075540048,69.0,2023,298.7,16331
4015110032,65.0,2023,501.5,24452
3051200054,11.0,2023,206.3,21620
3052020029,73.0,2023,531.0,22749
3067030001,57.0,2023,195.2,13354
3075840019,68.0,2023,443.9,22219
4095580046,41.0,2023,294.2,22730
5030030082,48.0,2023,365.7,24534
3075980058,20.0,2023,206.1,20562
3067820050,89.0,2023,251.8,8626
3054170001,100.0,2023,70.9,902
3075520047,98.0,2023,290.5,8134
4006730030,55.0,2023,171.7,12272
3066210042,83.0,2023,385.6,15504
4000520017,71.0,2023,165.6,8702
4006270017,13.0,2023,384.9,29824
3075550031,80.0,2023,329.9,14459
2028260032,100.0,2023,104.4,1423
2033180114,64.0,2023,308.7,18323
3057800045,100.0,2023,98.5,1336
3060210046,53.0,2023,151.5,11554
3051730045,51.0,2023,337.6,22851
3067670059,71.0,2023,225.0,11799
4155560063,51.0,2023,344.2,23098
3050650021,100.0,2023,211.2,4153
3012660005,53.0,2023,247.7,17561
3067670052,76.0,2023,237.6,11160
3073160044,32.0,2023,236.5,20906
3067150042,40.0,2023,182.2,15792
3067150047,30.0,2023,198.1,18509
3054570110,28.0,2023,1648.9,35469
3067670026,91.0,2023,299.9,10054
4155560001,83.0,2023,286.5,11624
3067390036,96.0,2023,260.7,7509
3014300018,65.0,2023,246.2,14593
3025120060,86.0,2023,122.9,4360
4005870004,88.0,2023,242.9,8427
2049990068,33.0,2023,509.2,30488
2037410030,100.0,2023,142.7,2175
3056627501,51.0,2023,119.9,10436
2032200102,24.0,2023,406.4,29357
3019107501,100.0,2023,58.4,694
3060990047,36.0,2023,194.7,17327
3061230049,70.0,2023,243.5,13115
3060780031,89.0,2023,251.1,8592
3051970040,77.0,2023,922.0,26017
3059400045,40.0,2023,263.3,21242
3061210003,76.0,2023,427.7,19205
3067640061,56.0,2023,375.4,23179
3059290058,46.0,2023,257.1,19663
3058920035,100.0,2023,81.2,1089
2040720005,53.0,2023,216.5,15566
3018397502,9.0,2023,326.6,28376
2023410031,82.0,2023,478.5,18543
2023410028,90.0,2023,422.6,14415
1021750098,96.0,2023,168.1,4104
3058187501,78.0,2023,279.2,12740
3059380023,49.0,2023,234.9,17629
4162337501,91.0,2023,299.3,10029
3061207502,67.0,2023,523.0,24321
3059250053,87.0,2023,320.3,11883
3086850083,76.0,2023,189.3,8743
3073730029,88.0,2023,466.6,16203
3060000053,81.0,2023,118.8,5117
3059280001,87.0,2023,195.6,6661
3059160062,89.0,2023,323.9,11510
3011760032,74.0,2023,172.0,8329
3071590040,84.0,2023,409.6,15970
3060160006,76.0,2023,229.0,10708
4162340044,86.0,2023,280.8,10527
3010830005,63.0,2023,189.9,11688
3053280032,87.0,2023,228.4,8009
4162240001,66.0,2023,182.7,10629
3058860004,75.0,2023,179.2,8480
3061040017,76.0,2023,161.8,7506
3050830026,88.0,2023,238.1,8237
2037420001,50.0,2023,286.1,20521
2023500034,96.0,2023,43.9,1593
3021970003,,2023,427.5,
2037150030,37.0,2023,404.8,27658
3021970015,,2023,597.6,
2040070001,22.0,2023,454.0,30653
3052877501,,2023,0.0,
2028070022,84.0,2023,172.9,6366
2028070056,43.0,2023,181.6,15210
2028490024,38.0,2023,288.5,22970
2028610123,98.0,2023,196.2,4756
2030260007,100.0,2023,45.3,461
2028610135,100.0,2023,66.3,839
2028670134,73.0,2023,234.7,11813
2024880041,53.0,2023,296.0,20421
2024790012,71.0,2023,347.8,18047
2028040001,21.0,2023,389.1,29214
2031060008,96.0,2023,243.7,6853
1012690012,,2023,0.0,
1012690011,,2023,0.0,
1015837501,5.0,2023,596.8,33835
2059070348,23.0,2023,236.9,22202
4097700024,,2023,0.0,
4097690054,,2023,0.0,
3028290047,93.0,2023,103.9,2875
2048940011,,2023,1111.8,
1021800570,70.0,2023,638.0,25320
1012387502,35.0,2023,195.5,17557
3007280036,100.0,2023,23.7,196
3007510001,100.0,2023,21.0,176
4001250010,100.0,2023,34.8,306
3056310038,2.0,2023,4509.0,36882
1019250029,19.0,2023,304.5,26406
1001960024,50.0,2023,158.7,12444
1021580016,55.0,2023,391.3,23900
1020970014,99.0,2023,363.5,10179
1018420007,83.0,2023,182.2,6944
4050047503,94.0,2023,119.3,3068
3050870014,89.0,2023,203.8,6638
3040060013,22.0,2023,485.4,31194
3040030035,55.0,2023,177.7,12668
3032000001,,2023,134.0,
3039880035,5.0,2023,206.1,22337
3023790024,100.0,2023,36.0,318
1013870004,58.0,2023,470.7,25433
1016277502,92.0,2023,166.0,4671
1015220059,64.0,2023,292.9,17473
1011257502,67.0,2023,1156.4,29925
1007610007,1.0,2023,275.0,26965
3068360064,57.0,2023,559.5,27389
1006750039,,2023,0.0,
1013230015,94.0,2023,376.9,11898
2044350018,9.0,2023,326.4,28366
2030360020,,2023,0.0,
3004480065,100.0,2023,56.1,658
4076680010,11.0,2023,875.5,34982
4076700002,5.0,2023,1075.2,35837
4076560002,1.0,2023,944.2,35692
1014027501,95.0,2023,533.0,15463
1014530037,90.0,2023,284.5,9661
1015110069,,2023,537.7,
1016317502,47.0,2023,707.1,30944
1000167508,36.0,2023,3215.3,35633
1011950029,75.0,2023,2974.1,30451
1009030057,92.0,2023,277.5,8924
4014200001,99.0,2023,510.2,13759
1007427501,96.0,2023,201.9,5281
1014460023,,2023,3572.0,
2052930001,41.0,2023,1297.9,34200
2026650001,5.0,2023,8427.6,36893
1012400010,100.0,2023,113.7,1581
1014837501,1.0,2023,4439.1,36906
1001457504,,2023,149.1,
1020427502,100.0,2023,156.9,2499
3018150126,100.0,2023,67.0,847
1021327501,99.0,2023,126.8,2535
3061270011,72.0,2023,602.2,24245
4014450001,84.0,2023,289.2,11472
2033280073,67.0,2023,192.6,10941
3009280043,,2023,11.3,
3002390003,28.0,2023,203.4,19214
1021370112,99.0,2023,90.2,1872
1018837502,100.0,2023,122.0,1731
2025700018,,2023,0.0,
1002470001,82.0,2023,2752.5,28497
1008390060,91.0,2023,225.7,7122
1002330017,100.0,2023,0.0,1
3020320015,82.0,2023,108.4,4701
1017670022,56.0,2023,241.7,16513
1017670047,11.0,2023,212.7,22033
1017830041,61.0,2023,179.1,11483
1017710056,88.0,2023,112.9,3790
4021070024,62.0,2023,343.1,20503
5024527501,36.0,2023,383.5,27187
1005557501,,2023,177.3,
1012170054,92.0,2023,209.3,6277
1007977505,,2023,152.8,
1021310013,31.0,2023,417.4,28824
3044157501,,2023,397.0,
2028670139,74.0,2023,188.6,9139
1021750175,100.0,2023,124.6,1783
2028550020,50.0,2023,294.5,20966
3056920001,75.0,2023,174.6,8251
2029880004,54.0,2023,398.5,24374
3063150027,60.0,2023,250.4,16052
2032490108,100.0,2023,50.6,554
3087910224,36.0,2023,234.9,20166
3063700023,97.0,2023,248.9,6869
3063700032,58.0,2023,354.0,21892
2026220005,39.0,2023,405.3,27379
2028320035,79.0,2023,263.5,11694
2037390001,39.0,2023,391.6,26972
2028070016,59.0,2023,202.5,13376
2028490064,75.0,2023,149.2,7215
2028670147,100.0,2023,99.3,1349
3061240001,91.0,2023,161.7,4690
2028090031,68.0,2023,148.8,8570
2028290006,76.0,2023,130.5,6365
4001610033,66.0,2023,273.4,15833
3012470011,77.0,2023,295.0,13816
4012820185,93.0,2023,201.6,5778
3037090034,90.0,2023,246.2,8147
4004850001,,2023,517.2,
3021867502,,2023,122.2,
3011790061,90.0,2023,215.4,6915
3011607501,72.0,2023,202.1,10300
3050427502,85.0,2023,226.1,8407
1005390037,25.0,2023,369.1,28187
3060360053,94.0,2023,71.6,2211
3051030036,,2023,151.5,
1019520029,63.0,2023,539.4,25687
3056290030,40.0,2023,188.9,16238
3076180042,100.0,2023,71.6,915
3050850072,76.0,2023,186.0,8603
2032390037,39.0,2023,309.7,23874
3087180052,100.0,2023,76.4,1007
2031870040,66.0,2023,257.2,14958
2032000009,23.0,2023,185.7,18659
3086860031,95.0,2023,172.2,4393
2024110142,41.0,2023,322.0,24060
2039820028,76.0,2023,254.0,12014
2033190064,69.0,2023,379.6,19862
3012270033,74.0,2023,188.5,9133
3072800188,74.0,2023,231.8,11368
2024740046,12.0,2023,479.6,31872
3068540038,60.0,2023,173.8,11375
2031670068,11.0,2023,306.5,27361
2025100063,43.0,2023,290.8,22186
3050470020,80.0,2023,153.3,6404
2039250025,55.0,2023,286.2,19393
3053710045,57.0,2023,181.5,12474
3046200035,6.0,2023,201.0,21796
2037770054,18.0,2023,260.3,24248
3019180024,95.0,2023,119.1,2919
3086920010,89.0,2023,280.0,9754
2039820035,92.0,2023,197.5,5809
2032280009,18.0,2023,323.6,27365
3032787502,100.0,2023,126.1,1816
3054540045,58.0,2023,344.0,21512
3011127502,93.0,2023,101.4,2821
3051560015,75.0,2023,226.0,10824
2050440030,43.0,2023,329.9,24049
2028430018,4.0,2023,358.9,29941
2027960019,11.0,2023,298.9,26985
2027070060,22.0,2023,205.3,20227
4114660025,,2023,430.9,
1019940038,82.0,2023,545.5,20105
1019940057,37.0,2023,1478.7,34718
3048530075,98.0,2023,94.8,2103
4009100009,100.0,2023,145.8,2238
3066180027,49.0,2023,274.8,20097
3023780021,,2023,191.0,
3009280001,,2023,178.7,
2025070007,99.0,2023,216.6,5265
2046710007,76.0,2023,306.9,14672
2028120023,99.0,2023,184.3,4142
2033550061,100.0,2023,181.8,3223
2037120037,98.0,2023,232.8,6074
4104990075,40.0,2023,566.2,30401
4003120350,77.0,2023,53.3,4373
1000560001,31.0,2023,1610.7,35229
1008417501,67.0,2023,1438.1,30687
1008870082,91.0,2023,525.0,16547
1017220041,100.0,2023,10.8,104
1005860077,,2023,39.8,
3071090050,74.0,2023,112.2,6172
2026630062,55.0,2023,379.2,23523
3010030011,,2023,0.0,
2032770032,,2023,0.0,
1000010010,,2023,2171.9,
1005967501,,2023,2983.4,
1006980001,9.0,2023,799.8,34790
1007280042,69.0,2023,1273.1,29844
1007760033,56.0,2023,633.5,28624
1007760047,1.0,2023,3494.7,36861
1007790075,59.0,2023,461.6,24970
1008800024,,2023,6109.1,
1008810031,,2023,3222.9,
1014120058,74.0,2023,382.5,18362
4050107502,54.0,2023,385.7,23947
4006007503,100.0,2023,17.2,151
3057670028,36.0,2023,1212.7,34465
4001340029,54.0,2023,326.0,21685
4001990052,72.0,2023,251.2,13017
4092600018,44.0,2023,301.7,22553
4088760006,23.0,2023,173.2,17755
4005650023,1.0,2023,285.3,27475
4062380001,11.0,2023,518.8,32568
3017000062,55.0,2023,207.6,14586
1004950011,1.0,2023,896.7,35576
3050430071,72.0,2023,355.9,18052
1021590035,100.0,2023,123.7,1767
1020480025,89.0,2023,301.5,10620
1012780069,87.0,2023,1117.2,24086
1008050003,97.0,2023,450.5,13140
1012830072,55.0,2023,220.0,15361
1013050040,88.0,2023,585.5,18640
4091200043,29.0,2023,188.7,18002
1006970005,94.0,2023,114.3,2950
4001840029,87.0,2023,235.2,8323
4030780110,77.0,2023,279.9,13060
2040870025,86.0,2023,399.9,14988
2042880030,65.0,2023,302.8,17705
2058741028,58.0,2023,375.2,22705
3076880041,100.0,2023,184.7,3323
1004020015,97.0,2023,155.3,3579
1004020011,96.0,2023,169.3,4140
2043280023,84.0,2023,224.8,8600
4092600011,73.0,2023,176.1,8759
4050240080,73.0,2023,836.4,26680
4005770056,100.0,2023,87.6,1177
4001600009,100.0,2023,133.4,1987
4005770040,74.0,2023,161.8,7884
2024560061,51.0,2023,435.9,26066
3067397501,100.0,2023,39.6,369
1000410015,,2023,92.3,
1005560068,14.0,2023,254.8,24365
5000100019,58.0,2023,497.5,26051
1021440017,23.0,2023,309.5,26162
1021440013,27.0,2023,296.8,25001
3009697503,31.0,2023,119.9,13565
1021450051,100.0,2023,10.8,104
2032190105,55.0,2023,388.9,23820
5001770041,48.0,2023,98.7,10151
3036320019,,2023,137.6,
5004630001,,2023,603.0,
3015700031,100.0,2023,62.4,764
1008630075,89.0,2023,211.9,6979
2032660021,,2023,0.0,
3024727501,55.0,2023,458.8,25837
3024947501,94.0,2023,360.8,11416
3070607501,86.0,2023,1928.0,26491
2023560002,,2023,505.2,
2028570008,,2023,0.0,
1013777504,7.0,2023,415.6,31129
3052587501,97.0,2023,149.1,3411
3076560042,73.0,2023,392.1,19043
1011977501,83.0,2023,195.8,7519
3053390001,92.0,2023,234.3,7272
3053390061,83.0,2023,314.4,12899
3071810001,79.0,2023,327.7,14692
3074410231,86.0,2023,217.9,7823
3010497501,47.0,2023,140.8,12048
3068350012,51.0,2023,430.8,25903
1013470018,54.0,2023,336.2,22150
3053227501,99.0,2023,352.8,9879
4051807501,89.0,2023,145.2,4497
3061110001,74.0,2023,455.9,20717
4123350044,,2023,3800.9,
3031050001,,2023,804.7,
